,Unnamed: 0,age,ethnicity,full_path,gender,name,filename,tag,face_loc,folder,face_location,,male,length_filename
35,35,46,white,75/nm0000375_rm2855973632_1965-4-4_2011.jpg,male,robert downey jr.,nm0000375_rm2855973632_1965-4-4_2011_0.jpg,smile,"{'x': 303, 'y': 529, 'w': 675, 'h': 675}",75,"[303, 529, 978, 1204]",,1,42
333,333,37,black,01/nm0000401_rm322083328_1961-7-30_1999.jpg,male,laurence fishburne,nm0000401_rm322083328_1961-7-30_1999_0.jpg,smile,"{'x': 82, 'y': 64, 'w': 81, 'h': 81}",1,"[82, 64, 163, 145]",,1,42
335,335,37,black,01/nm0000401_rm338860544_1961-7-30_1999.jpg,male,laurence fishburne,nm0000401_rm338860544_1961-7-30_1999_0.jpg,smile,"{'x': 71, 'y': 114, 'w': 127, 'h': 127}",1,"[71, 114, 198, 241]",,1,42
320,320,51,black,01/nm0000401_rm1163905792_1961-7-30_2013.jpg,male,laurence fishburne,nm0000401_rm1163905792_1961-7-30_2013_0.jpg,smile,"{'x': 343, 'y': 69, 'w': 153, 'h': 153}",1,"[343, 69, 496, 222]",,1,43
321,321,35,black,01/nm0000401_rm1702009088_1961-7-30_1997.jpg,male,laurence fishburne,nm0000401_rm1702009088_1961-7-30_1997_0.jpg,no-smile,"{'x': 154, 'y': 77, 'w': 137, 'h': 137}",1,"[154, 77, 291, 214]",,1,43
322,322,38,black,01/nm0000401_rm1965198336_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm1965198336_1961-7-30_2000_0.jpg,smile,"{'x': 225, 'y': 61, 'w': 76, 'h': 76}",1,"[225, 61, 301, 137]",,1,43
323,323,46,black,01/nm0000401_rm2153879040_1961-7-30_2008.jpg,male,laurence fishburne,nm0000401_rm2153879040_1961-7-30_2008_0.jpg,no-smile,"{'x': 152, 'y': 76, 'w': 170, 'h': 170}",1,"[152, 76, 322, 246]",,1,43
324,324,46,black,01/nm0000401_rm2170656256_1961-7-30_2008.jpg,male,laurence fishburne,nm0000401_rm2170656256_1961-7-30_2008_0.jpg,smile,"{'x': 200, 'y': 76, 'w': 84, 'h': 84}",1,"[200, 76, 284, 160]",,1,43
325,325,38,black,01/nm0000401_rm2212346112_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm2212346112_1961-7-30_2000_0.jpg,no-smile,"{'x': 710, 'y': 100, 'w': 175, 'h': 175}",1,"[710, 100, 885, 275]",,1,43
326,326,46,black,01/nm0000401_rm2405537280_1961-7-30_2008.jpg,male,laurence fishburne,nm0000401_rm2405537280_1961-7-30_2008_0.jpg,no-smile,"{'x': 103, 'y': 57, 'w': 102, 'h': 102}",1,"[103, 57, 205, 159]",,1,43
327,327,38,black,01/nm0000401_rm2471986688_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm2471986688_1961-7-30_2000_0.jpg,no-smile,"{'x': 96, 'y': 64, 'w': 95, 'h': 95}",1,"[96, 64, 191, 159]",,1,43
328,328,51,black,01/nm0000401_rm2524488704_1961-7-30_2013.jpg,male,laurence fishburne,nm0000401_rm2524488704_1961-7-30_2013_0.jpg,smile,"{'x': 300, 'y': 300, 'w': 891, 'h': 891}",1,"[300, 300, 1191, 1191]",,1,43
329,329,44,black,01/nm0000401_rm2603784960_1961-7-30_2006.jpg,male,laurence fishburne,nm0000401_rm2603784960_1961-7-30_2006_0.jpg,smile,"{'x': 48, 'y': 95, 'w': 213, 'h': 213}",1,"[48, 95, 261, 308]",,1,43
330,330,38,black,01/nm0000401_rm2662971904_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm2662971904_1961-7-30_2000_0.jpg,smile,"{'x': 993, 'y': 289, 'w': 285, 'h': 285}",1,"[993, 289, 1278, 574]",,1,43
331,331,35,black,01/nm0000401_rm3042941440_1961-7-30_1997.jpg,male,laurence fishburne,nm0000401_rm3042941440_1961-7-30_1997_0.jpg,smile,"{'x': 99, 'y': 71, 'w': 126, 'h': 126}",1,"[99, 71, 225, 197]",,1,43
332,332,51,black,01/nm0000401_rm3197018368_1961-7-30_2013.jpg,male,laurence fishburne,nm0000401_rm3197018368_1961-7-30_2013_0.jpg,no-smile,"{'x': 178, 'y': 110, 'w': 122, 'h': 122}",1,"[178, 110, 300, 232]",,1,43
334,334,44,black,01/nm0000401_rm3381631744_1961-7-30_2006.jpg,male,laurence fishburne,nm0000401_rm3381631744_1961-7-30_2006_0.jpg,smile,"{'x': 64, 'y': 127, 'w': 142, 'h': 142}",1,"[64, 127, 206, 269]",,1,43
336,336,38,black,01/nm0000401_rm3589834752_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm3589834752_1961-7-30_2000_0.jpg,no-smile,"{'x': 171, 'y': 47, 'w': 69, 'h': 69}",1,"[171, 47, 240, 116]",,1,43
337,337,38,black,01/nm0000401_rm3736647680_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm3736647680_1961-7-30_2000_0.jpg,no-smile,"{'x': 1031, 'y': 185, 'w': 328, 'h': 328}",1,"[1031, 185, 1359, 513]",,1,43
338,338,51,black,01/nm0000401_rm3801325568_1961-7-30_2013.jpg,male,laurence fishburne,nm0000401_rm3801325568_1961-7-30_2013_0.jpg,no-smile,"{'x': 242, 'y': 50, 'w': 63, 'h': 63}",1,"[242, 50, 305, 113]",,1,43
339,339,38,black,01/nm0000401_rm4184771840_1961-7-30_2000.jpg,male,laurence fishburne,nm0000401_rm4184771840_1961-7-30_2000_0.jpg,no-smile,"{'x': 71, 'y': 44, 'w': 79, 'h': 79}",1,"[71, 44, 150, 123]",,1,43
1034,1034,36,black,07/nm0000407_rm384866560_1964-7-30_2001.jpg,female,vivica a. fox,nm0000407_rm384866560_1964-7-30_2001_0.jpg,smile,"{'x': 134, 'y': 67, 'w': 119, 'h': 119}",7,"[134, 67, 253, 186]",,0,42
1037,1037,43,black,07/nm0000407_rm516457728_1964-7-30_2008.jpg,female,vivica a. fox,nm0000407_rm516457728_1964-7-30_2008_0.jpg,no-smile,"{'x': 640, 'y': 321, 'w': 956, 'h': 956}",7,"[640, 321, 1596, 1277]",,0,42
1038,1038,40,black,07/nm0000407_rm866360064_1964-7-30_2005.jpg,female,vivica a. fox,nm0000407_rm866360064_1964-7-30_2005_0.jpg,smile,"{'x': 97, 'y': 60, 'w': 108, 'h': 108}",7,"[97, 60, 205, 168]",,0,42
1039,1039,40,black,07/nm0000407_rm883137280_1964-7-30_2005.jpg,female,vivica a. fox,nm0000407_rm883137280_1964-7-30_2005_0.jpg,smile,"{'x': 68, 'y': 45, 'w': 100, 'h': 100}",7,"[68, 45, 168, 145]",,0,42
1020,1020,49,black,07/nm0000407_rm1802158848_1964-7-30_2014.jpg,female,vivica a. fox,nm0000407_rm1802158848_1964-7-30_2014_0.jpg,smile,"{'x': 318, 'y': 318, 'w': 314, 'h': 314}",7,"[318, 318, 632, 632]",,0,43
1021,1021,49,black,07/nm0000407_rm1835713280_1964-7-30_2014.jpg,female,vivica a. fox,nm0000407_rm1835713280_1964-7-30_2014_0.jpg,smile,"{'x': 430, 'y': 368, 'w': 548, 'h': 548}",7,"[430, 368, 978, 916]",,0,43
1022,1022,49,black,07/nm0000407_rm1917633024_1964-7-30_2014.jpg,female,vivica a. fox,nm0000407_rm1917633024_1964-7-30_2014_0.jpg,no-smile,"{'x': 681, 'y': 193, 'w': 81, 'h': 81}",7,"[681, 193, 762, 274]",,0,43
1023,1023,47,black,07/nm0000407_rm2097413632_1964-7-30_2012.jpg,female,vivica a. fox,nm0000407_rm2097413632_1964-7-30_2012_0.jpg,no-smile,"{'x': 2431, 'y': 814, 'w': 803, 'h': 803}",7,"[2431, 814, 3234, 1617]",,0,43
1024,1024,46,black,07/nm0000407_rm2136192256_1964-7-30_2011.jpg,female,vivica a. fox,nm0000407_rm2136192256_1964-7-30_2011_0.jpg,no-smile,"{'x': 234, 'y': 130, 'w': 232, 'h': 232}",7,"[234, 130, 466, 362]",,0,43
1025,1025,47,black,07/nm0000407_rm2220535808_1964-7-30_2012.jpg,female,vivica a. fox,nm0000407_rm2220535808_1964-7-30_2012_0.jpg,smile,"{'x': 430, 'y': 430, 'w': 548, 'h': 548}",7,"[430, 430, 978, 978]",,0,43
1026,1026,37,black,07/nm0000407_rm2238224640_1964-7-30_2002.jpg,female,vivica a. fox,nm0000407_rm2238224640_1964-7-30_2002_0.jpg,no-smile,"{'x': 114, 'y': 190, 'w': 112, 'h': 112}",7,"[114, 190, 226, 302]",,0,43
1027,1027,37,black,07/nm0000407_rm2271779072_1964-7-30_2002.jpg,female,vivica a. fox,nm0000407_rm2271779072_1964-7-30_2002_0.jpg,no-smile,"{'x': 300, 'y': 75, 'w': 74, 'h': 74}",7,"[300, 75, 374, 149]",,0,43
1028,1028,40,black,07/nm0000407_rm2834275072_1964-7-30_2005.jpg,female,vivica a. fox,nm0000407_rm2834275072_1964-7-30_2005_0.jpg,smile,"{'x': 107, 'y': 45, 'w': 79, 'h': 79}",7,"[107, 45, 186, 124]",,0,43
1029,1029,37,black,07/nm0000407_rm2984942336_1964-7-30_2002.jpg,female,vivica a. fox,nm0000407_rm2984942336_1964-7-30_2002_0.jpg,smile,"{'x': 100, 'y': 42, 'w': 74, 'h': 74}",7,"[100, 42, 174, 116]",,0,43
1030,1030,34,black,07/nm0000407_rm3000404224_1964-7-30_1999.jpg,female,vivica a. fox,nm0000407_rm3000404224_1964-7-30_1999_0.jpg,no-smile,"{'x': 227, 'y': 64, 'w': 80, 'h': 80}",7,"[227, 64, 307, 144]",,0,43
1031,1031,34,black,07/nm0000407_rm3084290304_1964-7-30_1999.jpg,female,vivica a. fox,nm0000407_rm3084290304_1964-7-30_1999_0.jpg,smile,"{'x': 116, 'y': 77, 'w': 56, 'h': 56}",7,"[116, 77, 172, 133]",,0,43
1032,1032,38,black,07/nm0000407_rm3579484416_1964-7-30_2003.jpg,female,vivica a. fox,nm0000407_rm3579484416_1964-7-30_2003_0.jpg,no-smile,"{'x': 191, 'y': 141, 'w': 54, 'h': 54}",7,"[191, 141, 245, 195]",,0,43
1033,1033,40,black,07/nm0000407_rm3628440320_1964-7-30_2005.jpg,female,vivica a. fox,nm0000407_rm3628440320_1964-7-30_2005_0.jpg,smile,"{'x': 88, 'y': 68, 'w': 87, 'h': 87}",7,"[88, 68, 175, 155]",,0,43
1035,1035,31,black,07/nm0000407_rm3936860672_1964-7-30_1996.jpg,female,vivica a. fox,nm0000407_rm3936860672_1964-7-30_1996_0.jpg,no-smile,"{'x': 558, 'y': 187, 'w': 832, 'h': 832}",7,"[558, 187, 1390, 1019]",,0,43
1036,1036,32,black,07/nm0000407_rm4264660480_1964-7-30_1997.jpg,female,vivica a. fox,nm0000407_rm4264660480_1964-7-30_1997_0.jpg,no-smile,"{'x': 493, 'y': 854, 'w': 292, 'h': 292}",7,"[493, 854, 785, 1146]",,0,43
790,790,32,white,39/nm0000439_rm33796352_1973-6-15_2005.jpg,male,neil patrick harris,nm0000439_rm33796352_1973-6-15_2005_0.jpg,no-smile,"{'x': 1378, 'y': 226, 'w': 286, 'h': 286}",39,"[1378, 226, 1664, 512]",,1,41
781,781,32,white,39/nm0000439_rm128352512_1973-6-15_2005.jpg,male,neil patrick harris,nm0000439_rm128352512_1973-6-15_2005_0.jpg,no-smile,"{'x': 123, 'y': 110, 'w': 109, 'h': 109}",39,"[123, 110, 232, 219]",,1,42
787,787,41,white,39/nm0000439_rm195952128_1973-6-15_1976.jpg,male,neil patrick harris,nm0000439_rm195952128_1973-6-15_1976_0.jpg,smile,"{'x': 309, 'y': 69, 'w': 153, 'h': 153}",39,"[309, 69, 462, 222]",,1,42
788,788,32,white,39/nm0000439_rm218345728_1973-6-15_2005.jpg,male,neil patrick harris,nm0000439_rm218345728_1973-6-15_2005_0.jpg,no-smile,"{'x': 914, 'y': 210, 'w': 142, 'h': 142}",39,"[914, 210, 1056, 352]",,1,42
789,789,42,white,39/nm0000439_rm252704512_1973-6-15_2015.jpg,male,neil patrick harris,nm0000439_rm252704512_1973-6-15_2015_0.jpg,smile,"{'x': 660, 'y': 209, 'w': 167, 'h': 167}",39,"[660, 209, 827, 376]",,1,42
793,793,32,white,39/nm0000439_rm359832064_1973-6-15_2005.jpg,male,neil patrick harris,nm0000439_rm359832064_1973-6-15_2005_0.jpg,no-smile,"{'x': 52, 'y': 104, 'w': 155, 'h': 155}",39,"[52, 104, 207, 259]",,1,42
794,794,16,white,39/nm0000439_rm377473024_1973-6-15_1989.jpg,male,neil patrick harris,nm0000439_rm377473024_1973-6-15_1989_0.jpg,no-smile,"{'x': 1342, 'y': 712, 'w': 704, 'h': 704}",39,"[1342, 712, 2046, 1416]",,1,42
795,795,40,white,39/nm0000439_rm411754240_1973-6-15_2013.jpg,male,neil patrick harris,nm0000439_rm411754240_1973-6-15_2013_0.jpg,smile,"{'x': 493, 'y': 198, 'w': 292, 'h': 292}",39,"[493, 198, 785, 490]",,1,42
796,796,40,white,39/nm0000439_rm462085888_1973-6-15_2013.jpg,male,neil patrick harris,nm0000439_rm462085888_1973-6-15_2013_0.jpg,smile,"{'x': 477, 'y': 174, 'w': 192, 'h': 192}",39,"[477, 174, 669, 366]",,1,42
797,797,40,white,39/nm0000439_rm529194752_1973-6-15_2013.jpg,male,neil patrick harris,nm0000439_rm529194752_1973-6-15_2013_0.jpg,smile,"{'x': 604, 'y': 280, 'w': 415, 'h': 415}",39,"[604, 280, 1019, 695]",,1,42
798,798,16,white,39/nm0000439_rm696240128_1973-6-15_1989.jpg,male,neil patrick harris,nm0000439_rm696240128_1973-6-15_1989_0.jpg,smile,"{'x': 1147, 'y': 820, 'w': 1467, 'h': 1467}",39,"[1147, 820, 2614, 2287]",,1,42
780,780,40,white,39/nm0000439_rm1149951744_1973-6-15_2013.jpg,male,neil patrick harris,nm0000439_rm1149951744_1973-6-15_2013_0.jpg,smile,"{'x': 669, 'y': 247, 'w': 314, 'h': 314}",39,"[669, 247, 983, 561]",,1,43
782,782,29,white,39/nm0000439_rm1364630016_1973-6-15_2002.jpg,male,neil patrick harris,nm0000439_rm1364630016_1973-6-15_2002_0.jpg,no-smile,"{'x': 39, 'y': 97, 'w': 174, 'h': 174}",39,"[39, 97, 213, 271]",,1,43
783,783,41,white,39/nm0000439_rm1493615616_1973-6-15_2014.jpg,male,neil patrick harris,nm0000439_rm1493615616_1973-6-15_2014_0.jpg,no-smile,"{'x': 244, 'y': 405, 'w': 724, 'h': 724}",39,"[244, 405, 968, 1129]",,1,43
784,784,41,white,39/nm0000439_rm1527170048_1973-6-15_2014.jpg,male,neil patrick harris,nm0000439_rm1527170048_1973-6-15_2014_0.jpg,no-smile,"{'x': 566, 'y': 223, 'w': 179, 'h': 179}",39,"[566, 223, 745, 402]",,1,43
785,785,36,white,39/nm0000439_rm1548323072_1973-6-15_2009.jpg,male,neil patrick harris,nm0000439_rm1548323072_1973-6-15_2009_0.jpg,no-smile,"{'x': 136, 'y': 121, 'w': 67, 'h': 67}",39,"[136, 121, 203, 188]",,1,43
786,786,36,white,39/nm0000439_rm1682606336_1973-6-15_2009.jpg,male,neil patrick harris,nm0000439_rm1682606336_1973-6-15_2009_0.jpg,no-smile,"{'x': 74, 'y': 89, 'w': 133, 'h': 133}",39,"[74, 89, 207, 222]",,1,43
791,791,40,white,39/nm0000439_rm3529301248_1973-6-15_2013.jpg,male,neil patrick harris,nm0000439_rm3529301248_1973-6-15_2013_0.jpg,smile,"{'x': 377, 'y': 153, 'w': 71, 'h': 71}",39,"[377, 153, 448, 224]",,1,43
792,792,39,white,39/nm0000439_rm3587815168_1973-6-15_2012.jpg,male,neil patrick harris,nm0000439_rm3587815168_1973-6-15_2012_0.jpg,smile,"{'x': 353, 'y': 423, 'w': 630, 'h': 630}",39,"[353, 423, 983, 1053]",,1,43
545,545,47,black,52/nm0000552_rm159823872_1961-4-3_2008.jpg,male,eddie murphy,nm0000552_rm159823872_1961-4-3_2008_0.jpg,no-smile,"{'x': 1196, 'y': 458, 'w': 314, 'h': 314}",52,"[1196, 458, 1510, 772]",,1,41
547,547,41,black,52/nm0000552_rm207591680_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm207591680_1961-4-3_2002_0.jpg,smile,"{'x': 255, 'y': 125, 'w': 52, 'h': 52}",52,"[255, 125, 307, 177]",,1,41
555,555,41,black,52/nm0000552_rm291477760_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm291477760_1961-4-3_2002_0.jpg,no-smile,"{'x': 164, 'y': 68, 'w': 122, 'h': 122}",52,"[164, 68, 286, 190]",,1,41
556,556,47,black,52/nm0000552_rm361150464_1961-4-3_2008.jpg,male,eddie murphy,nm0000552_rm361150464_1961-4-3_2008_0.jpg,no-smile,"{'x': 747, 'y': 250, 'w': 444, 'h': 444}",52,"[747, 250, 1191, 694]",,1,41
558,558,46,black,52/nm0000552_rm803183360_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm803183360_1961-4-3_2007_0.jpg,smile,"{'x': 63, 'y': 84, 'w': 188, 'h': 188}",52,"[63, 84, 251, 272]",,1,41
559,559,43,black,52/nm0000552_rm897751040_1961-4-3_2004.jpg,male,eddie murphy,nm0000552_rm897751040_1961-4-3_2004_0.jpg,smile,"{'x': 70, 'y': 85, 'w': 126, 'h': 126}",52,"[70, 85, 196, 211]",,1,41
540,540,46,black,52/nm0000552_rm1019579392_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1019579392_1961-4-3_2007_0.jpg,smile,"{'x': 737, 'y': 239, 'w': 192, 'h': 192}",52,"[737, 239, 929, 431]",,1,42
541,541,46,black,52/nm0000552_rm1127127808_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1127127808_1961-4-3_2007_0.jpg,smile,"{'x': 80, 'y': 96, 'w': 142, 'h': 142}",52,"[80, 96, 222, 238]",,1,42
542,542,41,black,52/nm0000552_rm1243322368_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm1243322368_1961-4-3_2002_0.jpg,smile,"{'x': 198, 'y': 44, 'w': 97, 'h': 97}",52,"[198, 44, 295, 141]",,1,42
543,543,46,black,52/nm0000552_rm1261345536_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1261345536_1961-4-3_2007_0.jpg,smile,"{'x': 192, 'y': 37, 'w': 81, 'h': 81}",52,"[192, 37, 273, 118]",,1,42
544,544,45,black,52/nm0000552_rm1438096128_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm1438096128_1961-4-3_2006_0.jpg,smile,"{'x': 63, 'y': 63, 'w': 140, 'h': 140}",52,"[63, 63, 203, 203]",,1,42
546,546,41,black,52/nm0000552_rm1995217664_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm1995217664_1961-4-3_2002_0.jpg,smile,"{'x': 20, 'y': 81, 'w': 181, 'h': 181}",52,"[20, 81, 201, 262]",,1,42
548,548,45,black,52/nm0000552_rm2126813184_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm2126813184_1961-4-3_2006_0.jpg,no-smile,"{'x': 58, 'y': 39, 'w': 172, 'h': 172}",52,"[58, 39, 230, 211]",,1,42
549,549,48,black,52/nm0000552_rm2484836352_1961-4-3_2009.jpg,male,eddie murphy,nm0000552_rm2484836352_1961-4-3_2009_0.jpg,no-smile,"{'x': 195, 'y': 67, 'w': 54, 'h': 54}",52,"[195, 67, 249, 121]",,1,42
550,550,25,black,52/nm0000552_rm2520092160_1961-4-3_1986.jpg,male,eddie murphy,nm0000552_rm2520092160_1961-4-3_1986_0.jpg,no-smile,"{'x': 529, 'y': 227, 'w': 336, 'h': 336}",52,"[529, 227, 865, 563]",,1,42
551,551,51,black,52/nm0000552_rm2624173568_1961-4-3_2012.jpg,male,eddie murphy,nm0000552_rm2624173568_1961-4-3_2012_0.jpg,no-smile,"{'x': 1116, 'y': 67, 'w': 587, 'h': 587}",52,"[1116, 67, 1703, 654]",,1,42
552,552,45,black,52/nm0000552_rm2631633920_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm2631633920_1961-4-3_2006_0.jpg,no-smile,"{'x': 347, 'y': 520, 'w': 776, 'h': 776}",52,"[347, 520, 1123, 1296]",,1,42
553,553,46,black,52/nm0000552_rm2817301248_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm2817301248_1961-4-3_2007_0.jpg,smile,"{'x': 72, 'y': 43, 'w': 128, 'h': 128}",52,"[72, 43, 200, 171]",,1,42
554,554,25,black,52/nm0000552_rm2878513664_1961-4-3_1986.jpg,male,eddie murphy,nm0000552_rm2878513664_1961-4-3_1986_0.jpg,no-smile,"{'x': 493, 'y': 231, 'w': 292, 'h': 292}",52,"[493, 231, 785, 523]",,1,42
557,557,42,black,52/nm0000552_rm3873937664_1961-4-3_2003.jpg,male,eddie murphy,nm0000552_rm3873937664_1961-4-3_2003_0.jpg,no-smile,"{'x': 109, 'y': 82, 'w': 242, 'h': 242}",52,"[109, 82, 351, 324]",,1,42
220,220,39,black,48/nm0000648_rm106797312_1962-7-31_2002.jpg,male,wesley snipes,nm0000648_rm106797312_1962-7-31_2002_0.jpg,no-smile,"{'x': 177, 'y': 52, 'w': 92, 'h': 92}",48,"[177, 52, 269, 144]",,1,42
234,234,39,black,48/nm0000648_rm700422144_1962-7-31_2002.jpg,male,wesley snipes,nm0000648_rm700422144_1962-7-31_2002_0.jpg,no-smile,"{'x': 85, 'y': 57, 'w': 126, 'h': 126}",48,"[85, 57, 211, 183]",,1,42
235,235,39,black,48/nm0000648_rm717199360_1962-7-31_2002.jpg,male,wesley snipes,nm0000648_rm717199360_1962-7-31_2002_0.jpg,smile,"{'x': 56, 'y': 56, 'w': 167, 'h': 167}",48,"[56, 56, 223, 223]",,1,42
236,236,39,black,48/nm0000648_rm733976576_1962-7-31_2002.jpg,male,wesley snipes,nm0000648_rm733976576_1962-7-31_2002_0.jpg,no-smile,"{'x': 110, 'y': 40, 'w': 89, 'h': 89}",48,"[110, 40, 199, 129]",,1,42
237,237,39,black,48/nm0000648_rm750753792_1962-7-31_2002.jpg,male,wesley snipes,nm0000648_rm750753792_1962-7-31_2002_0.jpg,smile,"{'x': 56, 'y': 31, 'w': 55, 'h': 55}",48,"[56, 31, 111, 86]",,1,42
238,238,28,black,48/nm0000648_rm774147584_1962-7-31_1991.jpg,male,wesley snipes,nm0000648_rm774147584_1962-7-31_1991_0.jpg,no-smile,"{'x': 385, 'y': 244, 'w': 179, 'h': 179}",48,"[385, 244, 564, 423]",,1,42
221,221,44,black,48/nm0000648_rm1255119616_1962-7-31_2007.jpg,male,wesley snipes,nm0000648_rm1255119616_1962-7-31_2007_0.jpg,smile,"{'x': 0, 'y': 83, 'w': 248, 'h': 248}",48,"[0, 83, 248, 331]",,1,43
222,222,35,black,48/nm0000648_rm1275238400_1962-7-31_1998.jpg,male,wesley snipes,nm0000648_rm1275238400_1962-7-31_1998_0.jpg,no-smile,"{'x': 152, 'y': 61, 'w': 135, 'h': 135}",48,"[152, 61, 287, 196]",,1,43
223,223,51,black,48/nm0000648_rm1325256448_1962-7-31_2014.jpg,male,wesley snipes,nm0000648_rm1325256448_1962-7-31_2014_0.jpg,smile,"{'x': 434, 'y': 391, 'w': 387, 'h': 387}",48,"[434, 391, 821, 778]",,1,43
224,224,51,black,48/nm0000648_rm1416282880_1962-7-31_2014.jpg,male,wesley snipes,nm0000648_rm1416282880_1962-7-31_2014_0.jpg,smile,"{'x': 392, 'y': 327, 'w': 584, 'h': 584}",48,"[392, 327, 976, 911]",,1,43
225,225,35,black,48/nm0000648_rm1417452288_1962-7-31_1998.jpg,male,wesley snipes,nm0000648_rm1417452288_1962-7-31_1998_0.jpg,smile,"{'x': 92, 'y': 46, 'w': 82, 'h': 82}",48,"[92, 46, 174, 128]",,1,43
226,226,51,black,48/nm0000648_rm2076033024_1962-7-31_2014.jpg,male,wesley snipes,nm0000648_rm2076033024_1962-7-31_2014_0.jpg,no-smile,"{'x': 640, 'y': 214, 'w': 956, 'h': 956}",48,"[640, 214, 1596, 1170]",,1,43
227,227,47,black,48/nm0000648_rm2623519232_1962-7-31_2010.jpg,male,wesley snipes,nm0000648_rm2623519232_1962-7-31_2010_0.jpg,no-smile,"{'x': 1144, 'y': 151, 'w': 444, 'h': 444}",48,"[1144, 151, 1588, 595]",,1,43
228,228,51,black,48/nm0000648_rm2770914816_1962-7-31_2014.jpg,male,wesley snipes,nm0000648_rm2770914816_1962-7-31_2014_0.jpg,smile,"{'x': 329, 'y': 329, 'w': 587, 'h': 587}",48,"[329, 329, 916, 916]",,1,43
229,229,45,black,48/nm0000648_rm2795607552_1962-7-31_2008.jpg,male,wesley snipes,nm0000648_rm2795607552_1962-7-31_2008_0.jpg,smile,"{'x': 188, 'y': 40, 'w': 44, 'h': 44}",48,"[188, 40, 232, 84]",,1,43
230,230,42,black,48/nm0000648_rm3100948480_1962-7-31_2005.jpg,male,wesley snipes,nm0000648_rm3100948480_1962-7-31_2005_0.jpg,no-smile,"{'x': 529, 'y': 529, 'w': 675, 'h': 675}",48,"[529, 529, 1204, 1204]",,1,43
231,231,42,black,48/nm0000648_rm3151280128_1962-7-31_2005.jpg,male,wesley snipes,nm0000648_rm3151280128_1962-7-31_2005_0.jpg,no-smile,"{'x': 1013, 'y': 161, 'w': 477, 'h': 477}",48,"[1013, 161, 1490, 638]",,1,43
232,232,46,black,48/nm0000648_rm4063399680_1962-7-31_2009.jpg,male,wesley snipes,nm0000648_rm4063399680_1962-7-31_2009_0.jpg,smile,"{'x': 86, 'y': 64, 'w': 95, 'h': 95}",48,"[86, 64, 181, 159]",,1,43
233,233,46,black,48/nm0000648_rm4286484224_1962-7-31_2009.jpg,male,wesley snipes,nm0000648_rm4286484224_1962-7-31_2009_0.jpg,no-smile,"{'x': 1492, 'y': 507, 'w': 237, 'h': 237}",48,"[1492, 507, 1729, 744]",,1,43
1040,1040,36,white,02/nm0000702_rm2277487360_1976-3-22_2012.jpg,female,reese witherspoon,nm0000702_rm2277487360_1976-3-22_2012_0.jpg,no-smile,"{'x': 903, 'y': 559, 'w': 145, 'h': 145}",2,"[903, 559, 1048, 704]",,0,43
1041,1041,33,white,02/nm0000702_rm2423229184_1976-3-22_2009.jpg,female,reese witherspoon,nm0000702_rm2423229184_1976-3-22_2009_0.jpg,no-smile,"{'x': 94, 'y': 78, 'w': 140, 'h': 140}",2,"[94, 78, 234, 218]",,0,43
1042,1042,33,white,02/nm0000702_rm2440006400_1976-3-22_2009.jpg,female,reese witherspoon,nm0000702_rm2440006400_1976-3-22_2009_0.jpg,no-smile,"{'x': 65, 'y': 82, 'w': 146, 'h': 146}",2,"[65, 82, 211, 228]",,0,43
1043,1043,27,white,02/nm0000702_rm2563217664_1976-3-22_2003.jpg,female,reese witherspoon,nm0000702_rm2563217664_1976-3-22_2003_0.jpg,no-smile,"{'x': 124, 'y': 106, 'w': 157, 'h': 157}",2,"[124, 106, 281, 263]",,0,43
1044,1044,38,white,02/nm0000702_rm2766390272_1976-3-22_2014.jpg,female,reese witherspoon,nm0000702_rm2766390272_1976-3-22_2014_0.jpg,no-smile,"{'x': 419, 'y': 372, 'w': 415, 'h': 415}",2,"[419, 372, 834, 787]",,0,43
1045,1045,34,white,02/nm0000702_rm2959115264_1976-3-22_2010.jpg,female,reese witherspoon,nm0000702_rm2959115264_1976-3-22_2010_0.jpg,no-smile,"{'x': 429, 'y': 344, 'w': 254, 'h': 254}",2,"[429, 344, 683, 598]",,0,43
1046,1046,39,white,02/nm0000702_rm3356291584_1976-3-22_2015.jpg,female,reese witherspoon,nm0000702_rm3356291584_1976-3-22_2015_0.jpg,smile,"{'x': 493, 'y': 318, 'w': 314, 'h': 314}",2,"[493, 318, 807, 632]",,0,43
